"id","year","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","segment_horari"
9781,"2011",4,"Estiu","0","0","Molt Bo",25.42,29.545,73,11.0014,10,"Matinada"
9783,"2011",21,"Estiu","0","1","Molt Bo",30.34,34.85,66,12.998,202,"Vespre"
9784,"2011",13,"Hivern","0","1","Molt Bo",7.38,8.335,29,19.9995,62,"Matí"
9785,"2012",3,"Estiu","0","1","Molt Bo",20.5,24.24,77,6.0032,7,"Matinada"
9786,"2012",20,"Estiu","0","1","Molt Bo",35.26,37.88,34,11.0014,427,"Vespre"
9788,"2011",14,"Estiu","0","0","Bo",21.32,25,72,12.998,297,"Matí"
9790,"2012",15,"Tardor","0","1","Molt Bo",14.76,17.425,34,8.9981,280,"Matí"
9791,"2011",7,"Primavera","0","1","Molt Bo",22.96,26.515,56,23.9994,328,"Matinada"
9792,"2011",20,"Tardor","0","1","Dolent",24.6,25.76,94,6.0032,145,"Vespre"
9794,"2012",20,"Primavera","0","1","Molt Bo",25.42,31.06,41,11.0014,337,"Vespre"
9796,"2012",17,"Primavera","0","1","Molt Bo",17.22,21.21,35,26.0027,579,"Vespre"
9801,"2012",14,"Estiu","0","1","Molt Bo",32.8,38.635,59,16.9979,253,"Matí"
9802,"2012",22,"Hivern","0","1","Bo",14.76,18.18,50,7.0015,77,"Vespre"
9803,"2011",22,"Primavera","0","1","Molt Bo",22.96,26.515,88,6.0032,127,"Vespre"
9804,"2012",20,"Hivern","0","1","Molt Bo",18.04,21.97,44,27.9993,254,"Vespre"
9805,"2012",21,"Estiu","0","0","Molt Bo",27.06,31.06,61,0,338,"Vespre"
9806,"2012",5,"Hivern","0","1","Molt Bo",10.66,12.88,60,15.0013,17,"Matinada"
9807,"2011",20,"Primavera","0","1","Molt Bo",28.7,31.82,24,12.998,337,"Vespre"
9809,"2011",18,"Estiu","0","0","Bo",21.32,25,72,15.0013,329,"Vespre"
9810,"2011",14,"Hivern","0","0","Dolent",14.76,17.425,76,12.998,59,"Matí"
9811,"2012",20,"Tardor","0","0","Molt Bo",13.12,14.395,53,23.9994,141,"Vespre"
9812,"2011",5,"Estiu","0","0","Molt Bo",26.24,30.305,69,15.0013,12,"Matinada"
9813,"2012",22,"Tardor","0","1","Molt Bo",13.94,16.665,49,0,132,"Vespre"
9814,"2011",17,"Estiu","0","1","Molt Bo",33.62,34.85,21,12.998,461,"Vespre"
9815,"2012",2,"Estiu","0","1","Molt Bo",22.96,26.515,73,0,30,"Matinada"
9816,"2011",7,"Primavera","0","0","Dolent",19.68,23.485,100,0,32,"Matinada"
9817,"2012",8,"Primavera","0","1","Bo",24.6,28.03,83,8.9981,622,"Matinada"
9818,"2011",1,"Estiu","0","1","Molt Bo",25.42,29.545,73,12.998,20,"Matinada"
9819,"2012",1,"Hivern","1","0","Molt Bo",5.74,8.335,43,7.0015,20,"Matinada"
9821,"2012",16,"Estiu","0","0","Bo",27.06,31.06,36,15.0013,646,"Matí"
9822,"2011",4,"Primavera","0","1","Molt Bo",13.94,15.91,66,16.9979,7,"Matinada"
9823,"2011",16,"Estiu","0","1","Molt Bo",35.26,39.395,44,19.0012,202,"Matí"
9824,"2011",17,"Tardor","0","1","Molt Bo",17.22,21.21,38,0,411,"Vespre"
9825,"2012",21,"Hivern","0","1","Dolent",14.76,18.18,87,6.0032,101,"Vespre"
9826,"2011",9,"Primavera","0","0","Molt Bo",29.52,34.09,66,0,182,"Matí"
9827,"2012",12,"Primavera","0","1","Bo",23.78,27.275,83,15.0013,245,"Matí"
9828,"2011",11,"Estiu","0","1","Molt Bo",33.62,39.395,56,19.9995,128,"Matí"
9829,"2011",9,"Estiu","0","1","Molt Bo",30.34,32.575,35,11.0014,260,"Matí"
9830,"2011",12,"Primavera","0","1","Molt Bo",31.16,33.335,37,11.0014,153,"Matí"
9831,"2012",23,"Estiu","0","1","Molt Bo",25.42,29.545,78,6.0032,195,"Vespre"
9832,"2011",7,"Hivern","0","1","Molt Bo",2.46,5.305,49,7.0015,99,"Matinada"
9833,"2012",7,"Tardor","0","0","Molt Bo",11.48,13.635,81,12.998,42,"Matinada"
9834,"2012",1,"Primavera","0","1","Molt Bo",24.6,28.79,78,7.0015,48,"Matinada"
9835,"2011",5,"Tardor","1","0","Molt Bo",18.86,22.725,94,0,21,"Matinada"
9836,"2011",3,"Primavera","0","1","Molt Bo",20.5,24.24,68,16.9979,1,"Matinada"
9837,"2011",23,"Estiu","0","0","Dolent",24.6,28.03,83,0,27,"Vespre"
9839,"2012",21,"Estiu","0","1","Molt Bo",31.16,34.09,45,8.9981,258,"Vespre"
9842,"2011",18,"Estiu","0","1","Dolent",26.24,28.03,94,23.9994,68,"Vespre"
9845,"2012",17,"Hivern","0","1","Molt Bo",10.66,10.605,33,30.0026,346,"Vespre"
9846,"2011",17,"Tardor","0","1","Bo",20.5,24.24,72,12.998,451,"Vespre"
9847,"2012",4,"Primavera","0","1","Molt Bo",22.96,26.515,83,11.0014,14,"Matinada"
9848,"2011",5,"Estiu","1","0","Bo",27.06,31.06,74,11.0014,6,"Matinada"
9851,"2011",22,"Primavera","0","1","Molt Bo",25.42,28.03,88,8.9981,175,"Vespre"
9852,"2011",6,"Tardor","0","1","Molt Bo",9.02,13.635,80,0,87,"Matinada"
9853,"2011",21,"Tardor","0","1","Bo",13.94,16.665,66,11.0014,154,"Vespre"
9854,"2012",6,"Estiu","0","1","Molt Bo",28.7,33.335,79,19.0012,210,"Matinada"
9857,"2011",12,"Tardor","0","1","Molt Bo",14.76,16.665,43,23.9994,167,"Matí"
9860,"2012",21,"Estiu","0","1","Molt Bo",34.44,38.635,47,12.998,323,"Vespre"
9861,"2011",20,"Primavera","0","0","Molt Bo",27.06,30.305,83,11.0014,206,"Vespre"
9862,"2012",22,"Hivern","0","0","Molt Bo",16.4,20.455,54,12.998,94,"Vespre"
9864,"2011",7,"Estiu","0","1","Molt Bo",28.7,32.575,65,6.0032,270,"Matinada"
9865,"2012",19,"Hivern","1","0","Molt Bo",9.84,11.365,38,15.0013,93,"Vespre"
9866,"2011",12,"Estiu","0","1","Molt Bo",32.8,36.365,43,19.0012,189,"Matí"
9867,"2011",10,"Primavera","0","1","Molt Bo",22.14,25.76,68,6.0032,154,"Matí"
9868,"2012",23,"Estiu","0","0","Bo",29.52,34.85,79,11.0014,87,"Vespre"
9869,"2011",22,"Tardor","0","1","Molt Bo",14.76,18.94,81,0,96,"Vespre"
9870,"2012",9,"Estiu","0","1","Bo",30.34,34.85,66,7.0015,396,"Matí"
9872,"2011",20,"Primavera","0","1","Bo",25.42,30.305,69,8.9981,218,"Vespre"
9873,"2012",22,"Primavera","0","0","Bo",25.42,30.305,61,11.0014,131,"Vespre"
9874,"2011",12,"Hivern","0","0","Bo",18.86,22.725,94,22.0028,79,"Matí"
9875,"2012",1,"Hivern","0","1","Bo",9.02,12.12,93,7.0015,5,"Matinada"
9876,"2011",11,"Hivern","0","1","Bo",8.2,9.85,40,15.0013,67,"Matí"
9879,"2012",16,"Primavera","0","1","Bo",32.8,35.605,41,27.9993,427,"Matí"
9880,"2012",14,"Estiu","0","1","Molt Bo",27.88,31.06,30,6.0032,255,"Matí"
9881,"2011",22,"Tardor","0","0","Molt Bo",9.02,11.365,41,8.9981,95,"Vespre"
9882,"2012",3,"Hivern","0","1","Molt Bo",9.02,12.12,69,7.0015,4,"Matinada"
9883,"2012",12,"Primavera","0","0","Molt Bo",26.24,31.06,44,19.0012,635,"Matí"
9885,"2012",14,"Estiu","0","1","Bo",33.62,37.88,46,0,261,"Matí"
9887,"2012",13,"Primavera","0","0","Molt Bo",23.78,27.275,23,11.0014,483,"Matí"
9888,"2012",22,"Primavera","0","0","Molt Bo",24.6,30.305,60,12.998,153,"Vespre"
9889,"2011",19,"Hivern","0","0","Molt Bo",13.94,15.15,29,23.9994,59,"Vespre"
9890,"2011",19,"Primavera","0","1","Bo",24.6,30.305,64,12.998,364,"Vespre"
9893,"2011",21,"Hivern","0","1","Molt Bo",5.74,10.605,39,0,72,"Vespre"
9896,"2011",9,"Tardor","0","1","Dolent",21.32,25,88,31.0009,202,"Matí"
9897,"2012",22,"Primavera","0","1","Molt Bo",25.42,31.06,50,19.9995,238,"Vespre"
9898,"2011",16,"Tardor","0","1","Molt Bo",15.58,19.695,37,16.9979,207,"Matí"
9899,"2012",22,"Hivern","0","1","Molt Bo",13.12,15.91,57,12.998,118,"Vespre"
9900,"2012",17,"Hivern","1","0","Molt Bo",10.66,11.365,48,22.0028,193,"Vespre"
9901,"2011",20,"Primavera","0","1","Molt Bo",16.4,20.455,62,22.0028,191,"Vespre"
9902,"2012",10,"Hivern","0","1","Molt Bo",14.76,16.665,50,19.9995,147,"Matí"
9903,"2012",0,"Estiu","0","0","Molt Bo",30.34,34.85,70,19.0012,153,"Matinada"
9904,"2011",21,"Tardor","0","1","Molt Bo",18.86,22.725,88,6.0032,195,"Vespre"
9905,"2011",4,"Tardor","1","0","Molt Bo",12.3,14.395,61,12.998,8,"Matinada"
9906,"2011",9,"Primavera","0","1","Bo",24.6,28.79,78,23.9994,186,"Matí"
9908,"2011",4,"Estiu","0","1","Dolent",25.42,27.275,94,11.0014,3,"Matinada"
9910,"2012",19,"Tardor","0","0","Bo",16.4,20.455,82,7.0015,114,"Vespre"
9911,"2011",15,"Estiu","0","0","Molt Bo",30.34,33.335,51,19.9995,404,"Matí"
9913,"2012",18,"Tardor","0","1","Molt Bo",14.76,17.425,46,8.9981,455,"Vespre"
9915,"2012",7,"Estiu","0","0","Molt Bo",32.8,40.15,66,0,52,"Matinada"
9917,"2012",14,"Primavera","0","0","Molt Bo",26.24,31.06,38,19.9995,646,"Matí"
9918,"2011",10,"Tardor","0","1","Bo",13.12,17.425,57,0,142,"Matí"
9919,"2012",22,"Primavera","0","1","Molt Bo",26.24,31.06,53,8.9981,321,"Vespre"
9920,"2011",23,"Estiu","0","0","Molt Bo",27.06,31.06,85,8.9981,123,"Vespre"
9921,"2012",21,"Tardor","0","0","Bo",14.76,18.18,100,7.0015,96,"Vespre"
9922,"2011",21,"Primavera","0","0","Dolent",22.14,25.76,94,15.0013,59,"Vespre"
9923,"2012",10,"Hivern","0","1","Bo",13.94,14.395,36,31.0009,159,"Matí"
9927,"2012",2,"Tardor","0","1","Bo",11.48,12.88,56,19.9995,74,"Matinada"
9929,"2011",17,"Estiu","0","1","Molt Bo",28.7,33.335,79,16.9979,505,"Vespre"
9931,"2012",22,"Estiu","0","1","Molt Bo",20.5,24.24,63,6.0032,229,"Vespre"
9932,"2011",22,"Tardor","0","1","Molt Bo",13.12,15.91,53,12.998,102,"Vespre"
9934,"2012",0,"Estiu","0","1","Molt Bo",22.96,26.515,52,19.0012,41,"Matinada"
9936,"2011",3,"Primavera","0","1","Molt Bo",24.6,29.545,73,6.0032,2,"Matinada"
9937,"2011",12,"Primavera","0","1","Dolent",17.22,21.21,82,16.9979,95,"Matí"
9938,"2012",6,"Estiu","0","0","Molt Bo",29.52,34.85,79,16.9979,19,"Matinada"
9941,"2011",9,"Tardor","0","1","Molt Bo",9.84,10.605,52,26.0027,225,"Matí"
9942,"2011",9,"Tardor","0","1","Bo",13.94,15.15,61,22.0028,198,"Matí"
9943,"2011",4,"Primavera","0","1","Molt Bo",19.68,23.485,94,0,5,"Matinada"
9944,"2011",2,"Estiu","0","1","Molt Bo",28.7,32.575,61,15.0013,12,"Matinada"
9945,"2012",23,"Primavera","0","1","Molt Bo",29.52,34.85,79,8.9981,125,"Vespre"
9946,"2011",18,"Estiu","0","1","Dolent",31.16,34.85,55,16.9979,274,"Vespre"
9948,"2012",8,"Primavera","0","1","Molt Bo",23.78,27.275,60,6.0032,646,"Matinada"
9949,"2011",2,"Primavera","0","0","Bo",14.76,17.425,87,8.9981,24,"Matinada"
9950,"2011",17,"Tardor","0","1","Dolent",22.14,25.76,94,15.0013,251,"Vespre"
9951,"2011",5,"Estiu","0","1","Molt Bo",27.88,31.82,79,16.9979,27,"Matinada"
9952,"2011",6,"Tardor","0","1","Molt Bo",9.02,12.88,80,6.0032,63,"Matinada"
9953,"2012",13,"Primavera","0","1","Molt Bo",24.6,30.305,26,26.0027,363,"Matí"
9954,"2011",15,"Primavera","0","0","Molt Bo",24.6,31.06,49,0,358,"Matí"
9955,"2012",19,"Hivern","0","1","Bo",22.96,26.515,49,15.0013,446,"Vespre"
9956,"2012",5,"Tardor","0","0","Molt Bo",12.3,14.395,61,12.998,11,"Matinada"
9958,"2012",11,"Primavera","0","1","Bo",22.14,25.76,88,11.0014,121,"Matí"
9959,"2011",0,"Tardor","0","1","Bo",22.14,25.76,94,8.9981,15,"Matinada"
9960,"2011",12,"Tardor","0","0","Molt Bo",25.42,31.06,35,0,446,"Matí"
9961,"2011",5,"Tardor","0","1","Molt Bo",12.3,16.665,93,0,26,"Matinada"
9962,"2011",0,"Primavera","0","1","Molt Bo",18.86,22.725,41,19.0012,20,"Matinada"
9963,"2012",8,"Tardor","0","1","Bo",12.3,14.395,61,15.0013,646,"Matinada"
9964,"2011",10,"Primavera","0","1","Bo",17.22,21.21,67,7.0015,95,"Matí"
9966,"2011",1,"Primavera","0","1","Molt Bo",18.04,21.97,88,0,33,"Matinada"
9967,"2012",19,"Hivern","0","1","Bo",24.6,31.06,40,30.0026,416,"Vespre"
9969,"2012",21,"Estiu","0","1","Molt Bo",31.16,35.605,62,0,319,"Vespre"
9971,"2011",15,"Hivern","0","1","Bo",6.56,9.85,80,6.0032,47,"Matí"
9972,"2011",3,"Primavera","0","0","Molt Bo",26.24,28.79,89,19.0012,28,"Matinada"
9973,"2012",15,"Primavera","0","1","Molt Bo",26.24,31.06,38,0,300,"Matí"
9974,"2011",20,"Primavera","0","1","Molt Bo",13.12,15.91,53,12.998,77,"Vespre"
9977,"2012",18,"Primavera","0","0","Molt Bo",22.14,25.76,18,19.9995,517,"Vespre"
9978,"2011",2,"Estiu","0","1","Bo",31.98,35.605,49,11.0014,11,"Matinada"
9979,"2012",3,"Primavera","0","1","Molt Bo",22.96,26.515,83,6.0032,6,"Matinada"
9980,"2011",3,"Primavera","0","1","Molt Bo",26.24,28.79,89,6.0032,3,"Matinada"
9981,"2012",7,"Tardor","0","0","Molt Bo",12.3,15.15,61,11.0014,70,"Matinada"
9982,"2012",18,"Primavera","0","1","Molt Bo",30.34,33.335,42,12.998,646,"Vespre"
9983,"2011",4,"Estiu","0","1","Molt Bo",26.24,31.06,57,11.0014,5,"Matinada"
9984,"2012",19,"Tardor","0","1","Bo",16.4,20.455,58,19.0012,406,"Vespre"
9985,"2011",12,"Estiu","0","1","Bo",27.06,31.06,69,15.0013,260,"Matí"
9988,"2012",12,"Primavera","0","1","Molt Bo",21.32,25,48,27.9993,272,"Matí"
9989,"2011",23,"Primavera","0","1","Molt Bo",25.42,31.06,53,0,107,"Vespre"
9990,"2011",16,"Tardor","0","1","Molt Bo",14.76,17.425,62,8.9981,250,"Matí"
9991,"2011",9,"Estiu","0","1","Molt Bo",27.88,31.82,61,19.0012,198,"Matí"
9992,"2012",17,"Estiu","0","0","Dolent",28.7,33.335,79,11.0014,458,"Vespre"
9993,"2011",23,"Estiu","0","1","Bo",26.24,30.305,69,7.0015,72,"Vespre"
9994,"2011",8,"Estiu","0","0","Bo",27.06,29.545,89,19.0012,41,"Matinada"
9996,"2011",11,"Primavera","0","1","Molt Bo",23.78,27.275,60,15.0013,179,"Matí"
9997,"2011",10,"Estiu","0","1","Bo",22.96,26.515,64,8.9981,105,"Matí"
9998,"2012",4,"Hivern","0","0","Molt Bo",9.84,12.12,60,8.9981,22,"Matinada"
10000,"2012",21,"Tardor","0","1","Molt Bo",12.3,15.15,75,11.0014,172,"Vespre"
10001,"2011",10,"Primavera","0","0","Molt Bo",23.78,27.275,83,15.0013,226,"Matí"
10002,"2012",15,"Tardor","0","1","Molt Bo",29.52,33.335,54,19.0012,325,"Matí"
10003,"2012",19,"Primavera","0","1","Molt Bo",22.14,25.76,77,16.9979,504,"Vespre"
10004,"2011",11,"Estiu","0","1","Bo",30.34,34.85,66,15.0013,149,"Matí"
10005,"2012",1,"Estiu","0","1","Molt Bo",30.34,34.85,66,6.0032,25,"Matinada"
10007,"2011",19,"Tardor","0","1","Dolent",13.94,14.395,87,31.0009,33,"Vespre"
10008,"2011",23,"Hivern","0","1","Molt Bo",13.12,14.395,49,31.0009,20,"Vespre"
10010,"2011",12,"Hivern","0","1","Dolent",17.22,21.21,0,15.0013,34,"Matí"
10011,"2011",7,"Tardor","0","1","Molt Bo",13.12,15.91,70,12.998,258,"Matinada"
10012,"2012",11,"Estiu","0","1","Bo",31.16,34.09,45,8.9981,288,"Matí"
10013,"2011",16,"Hivern","0","1","Molt Bo",12.3,14.395,28,12.998,125,"Matí"
10014,"2012",17,"Primavera","0","1","Molt Bo",27.06,31.06,41,19.9995,646,"Vespre"
10015,"2012",9,"Estiu","0","0","Molt Bo",24.6,31.06,43,27.9993,342,"Matí"
10016,"2012",6,"Tardor","0","0","Molt Bo",9.84,11.365,70,15.0013,21,"Matinada"
10018,"2011",9,"Hivern","0","1","Molt Bo",4.92,6.06,74,15.0013,140,"Matí"
10019,"2011",22,"Hivern","0","1","Molt Bo",9.02,12.88,64,6.0032,35,"Vespre"
10021,"2012",10,"Tardor","0","1","Molt Bo",13.12,15.15,49,19.0012,142,"Matí"
10022,"2012",4,"Hivern","0","1","Molt Bo",4.92,8.335,54,6.0032,2,"Matinada"
10024,"2011",1,"Hivern","0","1","Bo",11.48,15.91,87,0,4,"Matinada"
10026,"2011",2,"Primavera","0","1","Molt Bo",25.42,29.545,73,19.0012,10,"Matinada"
10027,"2012",15,"Estiu","0","0","Molt Bo",31.16,33.335,37,15.0013,596,"Matí"
10028,"2012",1,"Primavera","0","0","Molt Bo",16.4,20.455,58,8.9981,70,"Matinada"
10029,"2011",2,"Primavera","0","1","Bo",24.6,31.06,53,8.9981,14,"Matinada"
10031,"2012",22,"Primavera","0","1","Molt Bo",22.96,26.515,22,11.0014,181,"Vespre"
10033,"2011",14,"Tardor","0","0","Molt Bo",20.5,24.24,36,19.9995,435,"Matí"
10036,"2012",2,"Primavera","0","1","Molt Bo",24.6,30.305,60,19.9995,2,"Matinada"
10037,"2012",5,"Primavera","0","1","Bo",20.5,24.24,39,19.0012,34,"Matinada"
10039,"2011",6,"Estiu","0","0","Bo",18.86,22.725,72,15.0013,22,"Matinada"
10040,"2011",2,"Hivern","0","0","Molt Bo",4.1,3.03,46,31.0009,11,"Matinada"
10041,"2012",7,"Tardor","0","1","Molt Bo",18.04,21.97,77,11.0014,483,"Matinada"
10042,"2011",23,"Primavera","0","1","Molt Bo",22.96,26.515,68,15.0013,110,"Vespre"
10043,"2012",10,"Primavera","0","1","Molt Bo",26.24,30.305,65,27.9993,179,"Matí"
10044,"2012",10,"Hivern","0","1","Bo",16.4,20.455,87,6.0032,180,"Matí"
10045,"2012",7,"Estiu","0","1","Molt Bo",30.34,34.85,66,11.0014,495,"Matinada"
10046,"2011",16,"Tardor","0","0","Molt Bo",27.06,31.06,50,8.9981,470,"Matí"
10047,"2012",21,"Estiu","0","1","Molt Bo",33.62,38.635,52,8.9981,333,"Vespre"
10050,"2012",8,"Tardor","1","0","Molt Bo",17.22,21.21,82,11.0014,540,"Matinada"
10052,"2012",16,"Primavera","0","1","Molt Bo",27.88,31.06,22,23.9994,370,"Matí"
10053,"2011",0,"Tardor","0","0","Dolent",14.76,16.665,93,19.9995,47,"Matinada"
10054,"2011",10,"Hivern","0","1","Bo",8.2,10.605,51,11.0014,54,"Matí"
10055,"2011",19,"Estiu","0","0","Dolent",29.52,35.605,84,16.9979,171,"Vespre"
10056,"2011",19,"Hivern","0","0","Molt Bo",13.12,14.395,42,30.0026,30,"Vespre"
10057,"2012",11,"Hivern","0","0","Molt Bo",14.76,16.665,43,19.0012,299,"Matí"
10058,"2012",21,"Tardor","0","1","Molt Bo",12.3,13.635,49,23.9994,187,"Vespre"
10060,"2011",17,"Primavera","0","0","Bo",29.52,32.575,34,16.9979,344,"Vespre"
10062,"2011",5,"Tardor","0","0","Bo",18.04,21.97,62,19.9995,5,"Matinada"
10064,"2012",20,"Primavera","0","0","Bo",27.06,31.06,47,12.998,352,"Vespre"
10065,"2011",6,"Primavera","0","0","Molt Bo",11.48,13.635,65,12.998,33,"Matinada"
10066,"2012",7,"Tardor","0","1","Molt Bo",9.02,10.605,51,19.9995,389,"Matinada"
10067,"2012",6,"Tardor","0","1","Bo",24.6,25.76,94,8.9981,177,"Matinada"
10068,"2012",4,"Hivern","0","0","Bo",17.22,21.21,94,11.0014,14,"Matinada"
10069,"2012",1,"Hivern","0","1","Molt Bo",18.86,22.725,88,7.0015,15,"Matinada"
10070,"2011",14,"Estiu","0","0","Molt Bo",33.62,38.635,52,16.9979,380,"Matí"
10071,"2012",15,"Estiu","0","1","Molt Bo",37.72,40.91,31,11.0014,244,"Matí"
10072,"2011",20,"Tardor","0","1","Molt Bo",14.76,16.665,43,19.0012,186,"Vespre"
10073,"2011",17,"Hivern","0","1","Molt Bo",27.06,31.06,34,23.9994,327,"Vespre"
10074,"2012",22,"Estiu","0","0","Molt Bo",28.7,33.335,79,12.998,225,"Vespre"
10075,"2012",22,"Estiu","0","0","Molt Bo",28.7,32.575,58,8.9981,181,"Vespre"
10077,"2012",5,"Estiu","0","1","Bo",27.06,29.545,89,0,38,"Matinada"
10079,"2011",7,"Estiu","0","1","Molt Bo",24.6,28.03,83,7.0015,370,"Matinada"
10080,"2012",3,"Primavera","0","1","Bo",25.42,31.06,53,19.0012,5,"Matinada"
10081,"2011",6,"Tardor","0","1","Bo",18.04,21.97,72,15.0013,114,"Matinada"
10082,"2012",15,"Estiu","0","1","Bo",34.44,37.88,44,12.998,278,"Matí"
10085,"2012",4,"Primavera","0","1","Molt Bo",18.04,21.97,24,12.998,5,"Matinada"
10086,"2011",10,"Estiu","0","1","Bo",20.5,24.24,51,19.0012,140,"Matí"
10087,"2011",4,"Hivern","0","0","Bo",12.3,15.15,93,11.0014,1,"Matinada"
10088,"2011",21,"Tardor","0","0","Bo",12.3,15.91,61,6.0032,109,"Vespre"
10089,"2011",5,"Tardor","0","0","Molt Bo",9.84,11.365,56,16.9979,2,"Matinada"
10091,"2011",10,"Estiu","0","0","Bo",29.52,34.85,74,15.0013,260,"Matí"
10094,"2012",17,"Hivern","0","1","Dolent",9.02,13.635,87,0,152,"Vespre"
10095,"2011",9,"Hivern","0","0","Bo",17.22,21.21,100,19.0012,22,"Matí"
10097,"2012",9,"Primavera","0","1","Bo",19.68,23.485,55,8.9981,363,"Matí"
10099,"2012",7,"Tardor","1","0","Bo",13.94,16.665,76,11.0014,154,"Matinada"
10100,"2012",17,"Tardor","0","1","Molt Bo",22.14,25.76,56,7.0015,646,"Vespre"
10101,"2012",8,"Tardor","0","1","Molt Bo",8.2,11.365,69,6.0032,636,"Matinada"
10102,"2011",9,"Hivern","0","1","Molt Bo",4.92,6.82,39,11.0014,123,"Matí"
10103,"2011",12,"Hivern","0","1","Molt Bo",8.2,9.85,44,16.9979,61,"Matí"
10104,"2011",7,"Estiu","0","0","Molt Bo",28.7,33.335,84,12.998,39,"Matinada"
10105,"2012",3,"Hivern","0","1","Molt Bo",20.5,24.24,63,0,7,"Matinada"
10106,"2011",9,"Hivern","0","0","Bo",13.12,15.15,93,15.0013,63,"Matí"
10107,"2011",6,"Estiu","0","0","Molt Bo",23.78,27.275,94,11.0014,6,"Matinada"
10113,"2012",20,"Tardor","0","1","Molt Bo",14.76,17.425,66,8.9981,255,"Vespre"
10116,"2011",11,"Tardor","0","1","Dolent",18.86,22.725,94,16.9979,32,"Matí"
10117,"2011",4,"Tardor","0","1","Molt Bo",10.66,15.15,75,0,4,"Matinada"
10118,"2011",10,"Tardor","0","1","Dolent",18.86,22.725,94,0,36,"Matí"
10119,"2011",9,"Primavera","0","1","Molt Bo",34.44,39.395,49,0,168,"Matí"
10121,"2011",5,"Primavera","0","0","Bo",27.06,30.305,78,0,19,"Matinada"
10122,"2012",5,"Hivern","0","1","Molt Bo",8.2,10.605,80,8.9981,22,"Matinada"
10123,"2012",11,"Primavera","0","1","Bo",24.6,31.06,43,23.9994,213,"Matí"
10125,"2011",7,"Tardor","0","0","Molt Bo",13.94,15.91,66,15.0013,43,"Matinada"
10126,"2011",7,"Primavera","0","0","Bo",21.32,25,100,8.9981,42,"Matinada"
10127,"2011",4,"Primavera","0","0","Bo",27.06,31.06,74,8.9981,17,"Matinada"
10128,"2011",17,"Estiu","0","0","Molt Bo",32.8,37.12,49,26.0027,369,"Vespre"
10131,"2011",17,"Hivern","0","1","Bo",8.2,9.85,34,16.9979,166,"Vespre"
10132,"2011",13,"Estiu","1","0","Bo",31.98,35.605,49,0,423,"Matí"
10133,"2011",23,"Primavera","0","1","Molt Bo",14.76,17.425,62,15.0013,57,"Vespre"
10134,"2011",19,"Estiu","0","1","Molt Bo",27.88,31.82,57,8.9981,436,"Vespre"
10136,"2012",20,"Estiu","0","0","Dolent",31.16,36.365,67,16.9979,207,"Vespre"
10137,"2012",16,"Primavera","0","0","Molt Bo",29.52,32.575,39,23.9994,616,"Matí"
10139,"2011",8,"Primavera","0","1","Dolent",13.94,15.15,93,26.0027,79,"Matinada"
10140,"2012",6,"Estiu","0","1","Molt Bo",25.42,12.12,78,8.9981,157,"Matinada"
10142,"2011",22,"Primavera","0","1","Bo",30.34,34.09,58,11.0014,153,"Vespre"
10144,"2011",1,"Estiu","0","1","Bo",27.06,29.545,94,6.0032,17,"Matinada"
10146,"2011",5,"Estiu","0","0","Dolent",25.42,28.79,83,12.998,1,"Matinada"
10147,"2012",9,"Hivern","0","0","Bo",17.22,21.21,88,6.0032,178,"Matí"
10148,"2011",11,"Estiu","0","1","Molt Bo",32.8,37.88,55,6.0032,141,"Matí"
10149,"2011",3,"Primavera","0","1","Molt Bo",22.96,26.515,94,7.0015,6,"Matinada"
10150,"2011",8,"Estiu","0","0","Molt Bo",25.42,28.79,83,11.0014,119,"Matinada"
10151,"2012",14,"Hivern","0","1","Bo",19.68,23.485,72,0,202,"Matí"
10152,"2011",18,"Tardor","0","0","Molt Bo",21.32,25,27,22.0028,190,"Vespre"
10153,"2012",21,"Estiu","0","0","Bo",27.06,29.545,89,11.0014,128,"Vespre"
10154,"2012",18,"Tardor","0","1","Dolent",25.42,27.275,94,6.0032,646,"Vespre"
10156,"2012",21,"Tardor","0","1","Bo",13.12,15.15,49,19.9995,126,"Vespre"
10157,"2011",12,"Tardor","0","1","Bo",25.42,31.06,43,6.0032,201,"Matí"
10158,"2011",7,"Estiu","0","1","Molt Bo",28.7,32.575,58,6.0032,305,"Matinada"
10159,"2011",12,"Hivern","0","1","Molt Bo",10.66,14.395,35,0,84,"Matí"
10160,"2011",0,"Hivern","0","1","Molt Bo",17.22,21.21,58,19.0012,29,"Matinada"
10161,"2012",21,"Estiu","0","0","Molt Bo",24.6,31.06,56,7.0015,191,"Vespre"
10162,"2012",3,"Primavera","0","1","Molt Bo",25.42,28.79,83,12.998,8,"Matinada"
10164,"2011",1,"Hivern","0","0","Bo",6.56,9.85,59,6.0032,20,"Matinada"
10165,"2011",4,"Hivern","0","1","Molt Bo",9.84,12.88,75,7.0015,2,"Matinada"
10167,"2012",23,"Hivern","0","0","Dolent",4.92,3.79,50,31.0009,20,"Vespre"
10168,"2012",14,"Hivern","0","1","Molt Bo",16.4,20.455,40,15.0013,124,"Matí"
10169,"2011",0,"Hivern","0","0","Bo",11.48,14.395,81,7.0015,19,"Matinada"
10170,"2011",11,"Primavera","0","1","Bo",18.86,22.725,55,0,122,"Matí"
10171,"2011",19,"Estiu","0","1","Molt Bo",31.16,37.12,75,12.998,388,"Vespre"
